"Time";"Consumption";"Grid consumption";"Grid backflow";"PV generation";"Battery charging";"Battery discharging"
"2022-03-07T12:30:00+01:00";75984.84555555556;60736.16722222224;0;14337.422777777778;0;1052.5973849999998
"2022-03-07T13:00:00+01:00";75307.52426108374;55269.09610016419;0;20038.432758620685;0;16.618659113300495
"2022-03-07T13:30:00+01:00";83474.46952380954;55242.54563492063;0;28224.35722222222;0;127.07298404761904
"2022-03-07T14:00:00+01:00";77788.3001190476;51595.47734126983;0;26192.822777777783;0;0
"2022-03-07T14:30:00+01:00";77428.61150793651;58331.64928571429;0;19096.912222222225;0;21.104882142857146
"2022-03-07T15:00:00+01:00";75561.17896825398;55504.53333333333;0;19983.78888888889;0;58.760411547619064
"2022-03-07T15:30:00+01:00";64496.0311111111;47982.08305555556;0;16522.719444444443;0;0
"2022-03-07T16:00:00+01:00";61221.31621510674;48240.460467980294;0;12980.855747126436;0;3.8840640394088664
"2022-03-07T16:30:00+01:00";57550.0105952381;48520.27305555556;0;9062.214444444446;0;0
"2022-03-07T17:00:00+01:00";59290.247976190476;54065.91797619047;0;5077.846666666666;0;178.87484738095233
"2022-03-07T17:30:00+01:00";61484.07840476189;59437.10325396826;0;1923.7287222222224;0;153.22524523809523
"2022-03-07T18:00:00+01:00";47162.587031746036;46430.29492063494;0;731.533777777778;0;14.012915555555555
"2022-03-07T18:30:00+01:00";30729.097263092062;30518.443730158728;0;210.6535329333334;0;0
"2022-03-07T19:00:00+01:00";28724.092816091958;28724.092816091958;0;0;0;0
"2022-03-07T19:30:00+01:00";28763.071904761902;28763.071904761902;0;0;0;0
"2022-03-07T20:00:00+01:00";27966.262817460312;27966.262817460312;0;0;0;0
"2022-03-07T20:30:00+01:00";27707.563333333335;27706.274841269842;0;0;0;0
"2022-03-07T21:00:00+01:00";28317.424841269843;28317.424841269843;0;0;0;0
"2022-03-07T21:30:00+01:00";28334.859206349218;28334.794206349216;0;0;0;0
"2022-03-07T22:00:00+01:00";28655.715106732343;28655.715106732343;0;0;0;0
"2022-03-07T22:30:00+01:00";28029.724841269843;28029.724841269843;0;0;0;0
"2022-03-07T23:00:00+01:00";28493.2419047619;28493.2419047619;0;0;0;0
"2022-03-07T23:30:00+01:00";28570.989642857145;28570.989642857145;0;0;0;0
"2022-03-08T00:00:00+01:00";28864.301111111115;28864.301111111115;0;0;0;0
"2022-03-08T00:30:00+01:00";28816.680039682542;28816.680039682542;0;0;0;0
"2022-03-08T01:00:00+01:00";40824.76966338258;40824.76966338258;0;0;11324.360936740557;0
"2022-03-08T01:30:00+01:00";29584.118531746033;29584.118531746033;0;0;767.3030065476189;1.4612571428571428
"2022-03-08T02:00:00+01:00";27937.261666666665;27937.261666666665;0;0;0;0
"2022-03-08T02:30:00+01:00";28902.1680952381;28902.1680952381;0;0;0;0
"2022-03-08T03:00:00+01:00";28489.12654761905;28489.12654761905;0;0;0;0
"2022-03-08T03:30:00+01:00";28646.10492063492;28646.10492063492;0;0;0;0
"2022-03-08T04:00:00+01:00";29544.36855500821;29544.36855500821;0;0;0;0
"2022-03-08T04:30:00+01:00";28434.897261904764;28434.897261904764;0;0;0;0
"2022-03-08T05:00:00+01:00";29373.683134920637;29373.683134920637;0;0;0;0
"2022-03-08T05:30:00+01:00";29603.48996031746;29603.48996031746;0;0;0;0
"2022-03-08T06:00:00+01:00";30549.20607142857;30549.20607142857;0;0;0;0
"2022-03-08T06:30:00+01:00";30474.239325396826;30474.239325396826;0;0;0;0
"2022-03-08T07:00:00+01:00";34114.94774220033;34114.94774220033;0;0;0;0
"2022-03-08T07:30:00+01:00";34802.67556818253;34459.83365079364;0;342.8419173888888;0;0
"2022-03-08T08:00:00+01:00";38527.76297222223;35126.13583333333;0;3401.627138888888;0;0
"2022-03-08T08:30:00+01:00";50271.92829365081;44389.28583333334;0;5882.642460317461;0;0
"2022-03-08T09:00:00+01:00";64739.12182539682;54377.069880952375;0;10053.776944444446;0;327.6263546825396
"2022-03-08T09:30:00+01:00";79641.07976190475;62030.667301587295;0;17478.979126984126;0;23.00304841269842
"2022-03-08T10:00:00+01:00";76411.98600164207;62634.10685550083;0;13257.783908045978;0;522.5826820197045
"2022-03-08T10:30:00+01:00";83225.03511904764;73469.5369047619;0;8870.347420634922;0;1094.6459409920635
"2022-03-08T11:00:00+01:00";90041.95063492063;73326.00662698412;0;9727.576547619046;0;7493.885571746034
"2022-03-08T11:30:00+01:00";90423.01023809524;68956.5457142857;0;16578.445873015873;0;5045.11715015873
"2022-03-08T12:00:00+01:00";86709.4803366174;63507.85759441707;0;22022.910098522167;0;1360.1046972085387
"2022-03-08T12:30:00+01:00";85788.24492063491;65107.91876984127;0;18751.093611111108;0;1505.6885855952378
"2022-03-08T13:00:00+01:00";84561.7830782313;71105.974957483;0;10234.78630952381;0;3643.9578756377555
"2022-03-08T13:30:00+01:00";80332.65936507938;67078.39547619048;0;10449.077777777778;0;2836.073830396825
"2022-03-08T14:00:00+01:00";74149.96460317461;59804.75797619047;0;13932.989166666664;0;530.4838644444446
"2022-03-08T14:30:00+01:00";69374.13769841268;52664.70166666667;0;16670.684365079363;0;0
"2022-03-08T15:00:00+01:00";72683.2438888889;59508.34595238094;0;12943.463809523808;0;281.9313046825397
"2022-03-08T15:30:00+01:00";78395.96502463055;67803.05287356321;0;7609.663793103448;0;3050.25043000821
"2022-03-08T16:00:00+01:00";78643.3609920635;71125.57436507937;0;3794.6905952380957;0;3708.4000594444447
"2022-03-08T16:30:00+01:00";68156.43547619048;64187.77924603176;0;3754.714166666666;0;240.16358750000006
"2022-03-08T17:00:00+01:00";63433.13341269842;60152.18952380954;0;3213.793888888889;0;25.632763333333326
"2022-03-08T17:30:00+01:00";61303.20668253967;59195.943214285726;0;1891.6789444444446;0;254.2547919047619
"2022-03-08T18:00:00+01:00";36942.812019841265;35502.315714285716;0;1372.8129722222222;0;41.548141269841246
"2022-03-08T18:30:00+01:00";29203.730406403945;28489.536124794748;0;714.1942816091954;0;0
"2022-03-08T19:00:00+01:00";28859.69199789682;28845.825158730153;0;13.866839166666665;0;0
"2022-03-08T19:30:00+01:00";29162.837817460313;29162.837817460313;0;0;0;0
"2022-03-08T20:00:00+01:00";28949.760119047616;28949.760119047616;0;0;0;0
"2022-03-08T20:30:00+01:00";28741.676825396822;28741.676825396822;0;0;0;0
"2022-03-08T21:00:00+01:00";29088.117980295567;29088.117980295567;0;0;0;0
"2022-03-08T21:30:00+01:00";28719.77976190476;28719.77976190476;0;0;0;0
"2022-03-08T22:00:00+01:00";29443.345595238094;29443.345595238094;0;0;0;0
"2022-03-08T22:30:00+01:00";29331.09043650793;29331.09043650793;0;0;0;0
"2022-03-08T23:00:00+01:00";28355.115277777782;28355.115277777782;0;0;0;0
"2022-03-08T23:30:00+01:00";29421.031825396825;29421.031825396825;0;0;0;0
"2022-03-09T00:00:00+01:00";28912.479556650243;28912.479556650243;0;0;0;0
"2022-03-09T00:30:00+01:00";28261.289206349207;28261.289206349207;0;0;0;0
"2022-03-09T01:00:00+01:00";53622.64837301586;53622.64837301586;0;0;24068.743376746028;0
"2022-03-09T01:30:00+01:00";46736.38218253967;46736.38218253967;0;0;17982.91315313492;0
"2022-03-09T02:00:00+01:00";30246.437380952375;30246.437380952375;0;0;961.5141422222223;3.490326666666668
"2022-03-09T02:30:00+01:00";28854.8325;28854.8325;0;0;0;0
"2022-03-09T03:00:00+01:00";28511.577955665027;28511.577955665027;0;0;0;0
"2022-03-09T03:30:00+01:00";28594.518888888895;28594.518888888895;0;0;0;0
"2022-03-09T04:00:00+01:00";28699.076031746037;28697.326865079365;0;0;0;0
"2022-03-09T04:30:00+01:00";28510.857777777775;28510.857777777775;0;0;0;0
"2022-03-09T05:00:00+01:00";29109.757460317465;29109.757460317465;0;0;0;0
"2022-03-09T05:30:00+01:00";29743.034603174612;29743.034603174612;0;0;0;0
"2022-03-09T06:00:00+01:00";29046.298522167483;29046.298522167483;0;0;0;0
"2022-03-09T06:30:00+01:00";29343.443253968257;29343.443253968257;0;0;0;0
"2022-03-09T07:00:00+01:00";32233.3903968254;32233.3903968254;0;0;0;0
"2022-03-09T07:30:00+01:00";35649.009518126986;35480.681706349205;0;168.32781177777778;0;0
"2022-03-09T08:00:00+01:00";38215.32669444444;36858.579166666656;0;1356.7475277777778;0;0
"2022-03-09T08:30:00+01:00";43634.49487301587;37722.04773809524;0;5912.412690476191;0;0
"2022-03-09T09:00:00+01:00";63897.854794745486;57993.63583743843;0;5904.218957307061;0;4.559786124794746
"2022-03-09T09:30:00+01:00";82742.03085714286;70469.15924603175;0;5015.05438888889;0;7380.534377063492
"2022-03-09T10:00:00+01:00";89217.10063492063;69112.24329365078;0;14484.784722222223;0;6118.029993730157
"2022-03-09T10:30:00+01:00";86119.54928571428;74087.5686904762;0;8381.624444444444;0;3850.8964053968257
"2022-03-09T11:00:00+01:00";87174.48305555555;72673.21293650793;0;12137.652261904763;0;2818.904210436507
"2022-03-09T11:30:00+01:00";93142.54920634921;73874.90416666666;0;10150.603214285713;0;9523.323138214286
"2022-03-09T12:00:00+01:00";90923.05036945813;73813.44207717568;0;9403.014696223316;0;8229.452730788176
"2022-03-09T12:30:00+01:00";73558.32265873015;66616.72134920636;0;6677.869166666667;0;318.22807313492063
"2022-03-09T13:00:00+01:00";73516.54583333334;64278.09380952381;0;8493.921071428571;0;927.3459722619049
"2022-03-09T13:30:00+01:00";78852.26746031745;63053.303611111114;0;14396.813055555556;0;1244.7742578571429
"2022-03-09T14:00:00+01:00";74022.78952380951;63272.49373015873;0;9656.458492063492;0;1086.2182991269842
"2022-03-09T14:30:00+01:00";87163.6866584565;67689.93074712643;0;18593.38698686371;0;720.2805525041051
"2022-03-09T15:00:00+01:00";76518.58384920633;59843.88190476189;0;16509.751944444444;0;238.35310111111102
"2022-03-09T15:30:00+01:00";72352.45111111109;64815.156785714295;0;6896.961111111111;0;994.2383223809522
"2022-03-09T16:00:00+01:00";60017.33329365081;54243.15055555554;0;5773.865277777778;0;11.530849999999997
"2022-03-09T16:30:00+01:00";61855.090277777774;58446.04031746032;0;3294.033293650794;0;134.73036063492063
"2022-03-09T17:00:00+01:00";64270.00453571427;61763.79067460317;0;2476.363861111111;0;73.43401126984126
"2022-03-09T17:30:00+01:00";61380.256211001644;60122.142159277515;0;1257.3037068965518;0;55.7349539408867
"2022-03-09T18:00:00+01:00";46437.18309126986;45749.696785714295;0;687.4863055555555;0;0
"2022-03-09T18:30:00+01:00";33706.09939246032;33563.030793650796;0;144.9079638888889;0;0
"2022-03-09T19:00:00+01:00";29770.548373015874;29770.548373015874;0;0;0;0
"2022-03-09T19:30:00+01:00";27731.71174603175;27731.71174603175;0;0;0;0
"2022-03-09T20:00:00+01:00";27958.411904761906;27948.673015873017;0;0;0;0
"2022-03-09T20:30:00+01:00";28271.79716748768;28271.79716748768;0;0;0;0
"2022-03-09T21:00:00+01:00";28001.43702380953;28001.43702380953;0;0;0;0
"2022-03-09T21:30:00+01:00";28405.257500000007;28405.257500000007;0;0;0;0
"2022-03-09T22:00:00+01:00";28048.417579365072;28048.417579365072;0;0;0;0
"2022-03-09T22:30:00+01:00";28352.12436507937;28352.12436507937;0;0;0;0
"2022-03-09T23:00:00+01:00";28374.082512315268;28374.082512315268;0;0;0;0
"2022-03-09T23:30:00+01:00";27951.381349206345;27951.381349206345;0;0;0;0
"2022-03-10T00:00:00+01:00";27858.578571428567;27858.578571428567;0;0;0;0
"2022-03-10T00:30:00+01:00";28427.30146825397;28409.671865079366;0;0;0;0
"2022-03-10T01:00:00+01:00";52648.88765873016;52648.88765873016;0;0;24080.388647539683;0
"2022-03-10T01:30:00+01:00";54193.23059523809;54193.23059523809;0;0;26303.57944992063;0
"2022-03-10T02:00:00+01:00";30251.83214285714;30251.83214285714;0;0;1502.1358727422003;3.52496551724138
"2022-03-10T02:30:00+01:00";28760.484404761904;28760.484404761904;0;0;0;0
"2022-03-10T03:00:00+01:00";28705.010476190473;28705.010476190473;0;0;0;0
"2022-03-10T03:30:00+01:00";28433.423373015874;28433.423373015874;0;0;0;0
"2022-03-10T04:00:00+01:00";28172.898412698407;28162.13924603174;0;0;0;0
"2022-03-10T04:30:00+01:00";28280.31492063492;28280.31492063492;0;0;0;0
"2022-03-10T05:00:00+01:00";27838.294786535298;27838.294786535298;0;0;0;0
"2022-03-10T05:30:00+01:00";28887.11595238096;28887.11595238096;0;0;0;0
"2022-03-10T06:00:00+01:00";28373.757142857143;28373.757142857143;0;0;0;0
"2022-03-10T06:30:00+01:00";28202.02150793651;28202.02150793651;0;0;0;0
"2022-03-10T07:00:00+01:00";32026.00440476191;32026.00440476191;0;0;0;0
"2022-03-10T07:30:00+01:00";34027.59237412698;33842.17198412699;0;171.04315666666668;0;0
"2022-03-10T08:00:00+01:00";36335.04307060756;31679.081978653525;0;4655.961091954023;0;0
"2022-03-10T08:30:00+01:00";43490.318182539675;38652.24773809524;0;4838.070444444445;0;0
"2022-03-10T09:00:00+01:00";78045.88996825396;66946.11746031744;0;6774.283222222221;0;4155.194714484127
"2022-03-10T09:30:00+01:00";69991.14059523809;59980.69154761906;0;9962.249999999998;0;3.184583333333333
"2022-03-10T10:00:00+01:00";82865.1338095238;70844.48341269842;0;11694.825;0;381.46016000000003
"2022-03-10T10:30:00+01:00";91267.22448412697;65906.31583333334;0;24525.503888888885;0;884.4547391666667
"2022-03-10T11:00:00+01:00";91795.08612479473;66568.52409688014;0;24002.72212643678;0;1641.5192986863708
"2022-03-10T11:30:00+01:00";87683.60785714287;71072.90214285714;0;11233.606111111118;0;5803.510339206349
"2022-03-10T12:00:00+01:00";88835.82591269843;73388.82234126984;0;6637.33611111111;0;8751.534470277777
"2022-03-10T12:30:00+01:00";81101.89555396825;67854.60265873016;0;12400.342855555557;0;843.3153653968257
"2022-03-10T13:00:00+01:00";75477.6586904762;65714.1307936508;0;8634.0275;0;1298.032829563492
"2022-03-10T13:30:00+01:00";83225.7904761905;70439.27376984127;0;7865.103888888889;0;5297.992788253968
"2022-03-10T14:00:00+01:00";83454.46572249586;72635.64191297207;0;4863.909195402299;0;5715.688502463055
"2022-03-10T14:30:00+01:00";82071.31345238096;71379.12686507938;0;4485.710000000001;0;6418.286435674604
"2022-03-10T15:00:00+01:00";72228.48623015874;66332.05511904761;0;4070.503333333334;0;1698.236306031746
"2022-03-10T15:30:00+01:00";75234.88052380951;69855.77615079367;0;3624.532944444445;0;2151.3168701984123
"2022-03-10T16:00:00+01:00";69107.57063492064;65719.2725;0;2339.2269444444446;0;1192.8818229761905
"2022-03-10T16:30:00+01:00";65220.1214860427;63616.17335796389;0;1240.9152873563219;0;384.5114714285714
"2022-03-10T17:00:00+01:00";61330.88857539683;60153.08317460319;0;1176.1228611111108;0;8.180490238095238
"2022-03-10T17:30:00+01:00";58772.44978968253;58187.92634920635;0;571.1583611111112;0;36.477677579365086
"2022-03-10T18:00:00+01:00";35015.6914585;34929.66722222222;0;86.02423627777776;0;0
"2022-03-10T18:30:00+01:00";29148.477832961908;29148.090238095243;0;0.38759486666666665;0;0
"2022-03-10T19:00:00+01:00";27769.80035714286;27769.80035714286;0;0;0;0
"2022-03-10T19:30:00+01:00";29005.988136288994;28997.04848111658;0;0;0;0
"2022-03-10T20:00:00+01:00";28132.188015873013;28132.188015873013;0;0;0;0
"2022-03-10T20:30:00+01:00";28467.479444444445;28467.479444444445;0;0;0;0
"2022-03-10T21:00:00+01:00";27613.076428571425;27613.076428571425;0;0;0;0
"2022-03-10T21:30:00+01:00";28044.467777777772;28043.45444444444;0;0;0;0
"2022-03-10T22:00:00+01:00";28338.547142857144;28332.76932539682;0;0;0;0
"2022-03-10T22:30:00+01:00";28255.845853858787;28255.845853858787;0;0;0;0
"2022-03-10T23:00:00+01:00";28500.47325396825;28500.47325396825;0;0;0;0
"2022-03-10T23:30:00+01:00";28495.17841269841;28486.958412698412;0;0;0;0
"2022-03-11T00:00:00+01:00";28898.325396825403;28898.325396825403;0;0;0;0
"2022-03-11T00:30:00+01:00";28678.745079365086;28678.745079365086;0;0;0;0
"2022-03-11T01:00:00+01:00";59863.506706349195;59863.506706349195;0;0;31155.288194603178;0
"2022-03-11T01:30:00+01:00";55582.843226601;55582.843226601;0;0;26804.110909359613;0
"2022-03-11T02:00:00+01:00";29326.738293650793;29326.738293650793;0;0;1226.2952589682538;3.605375000000001
"2022-03-11T02:30:00+01:00";28598.059841269842;28598.059841269842;0;0;0;0
"2022-03-11T03:00:00+01:00";27690.32142857143;27690.32142857143;0;0;0;0
"2022-03-11T03:30:00+01:00";28058.596785714286;28058.596785714286;0;0;0;0
"2022-03-11T04:00:00+01:00";29338.071031746033;29338.071031746033;0;0;0;0
"2022-03-11T04:30:00+01:00";27918.489039408872;27918.489039408872;0;0;0;0
"2022-03-11T05:00:00+01:00";28517.208571428568;28517.208571428568;0;0;0;0
"2022-03-11T05:30:00+01:00";28659.087103174603;28659.087103174603;0;0;0;0
"2022-03-11T06:00:00+01:00";29116.414523809523;29116.414523809523;0;0;0;0
"2022-03-11T06:30:00+01:00";28522.52273809524;28522.52273809524;0;0;0;0
"2022-03-11T07:00:00+01:00";31732.499913888885;31712.37444444444;0;20.125469444444445;0;0
"2022-03-11T07:30:00+01:00";33162.023961412146;32886.2394499179;0;275.78451149425285;0;0
"2022-03-11T08:00:00+01:00";38091.67707936509;37390.65841269841;0;701.0186666666667;0;0
"2022-03-11T08:30:00+01:00";42304.451571428566;40999.221626984116;0;1305.2299444444443;0;0
"2022-03-11T09:00:00+01:00";68397.7791984127;66286.62841269841;0;1605.1865000000003;0;711.4931261904762
"2022-03-11T09:30:00+01:00";82339.32446031744;71546.53460317459;0;3272.6525555555554;0;8522.44198702381
"2022-03-11T10:00:00+01:00";83770.52500000001;74315.188136289;0;4356.058045977012;0;4953.2969671592755
"2022-03-11T10:30:00+01:00";78067.12460317461;68096.21904761904;0;7436.847222222221;0;2558.451815555555
"2022-03-11T11:00:00+01:00";81317.07702380951;69164.91376984128;0;9369.003730158727;0;2636.1114486904758
"2022-03-11T11:30:00+01:00";84851.76435317461;74715.3553968254;0;3043.3228452380945;0;7156.032677579366
"2022-03-11T12:00:00+01:00";84327.91038095238;73489.0246031746;0;5292.837365079365;0;6266.33377218254
"2022-03-11T12:30:00+01:00";78850.57565121137;72443.87412698413;0;2952.0640555555556;0;3360.6674649206357
"2022-03-11T13:00:00+01:00";89831.32672413792;74426.87376847291;0;4005.583908045977;0;11858.784665927755
"2022-03-11T13:30:00+01:00";85272.4968888889;74039.03992063491;0;3762.9471666666673;0;7575.377905238097
"2022-03-11T14:00:00+01:00";90758.40845321638;75421.31746031744;0;3032.374388888889;0;12911.55171043651
"2022-03-11T14:30:00+01:00";88382.26742857143;74755.27611111112;0;3288.963222222223;0;10833.575080158735
"2022-03-11T15:00:00+01:00";77032.23108730161;71387.81015873016;0;2474.6245;0;3529.174433214287
"2022-03-11T15:30:00+01:00";80324.92016666666;72116.67238095237;0;3509.391833333333;0;5127.23278079365
"2022-03-11T16:00:00+01:00";77322.65752873561;70121.13727422003;0;4361.269022988506;0;3124.669913546798
"2022-03-11T16:30:00+01:00";74420.97991269841;69872.9423015873;0;1571.665388888889;0;3335.9628643650803
"2022-03-11T17:00:00+01:00";70879.94597619047;65659.41507936508;0;3004.538833333333;0;2266.175939960317
"2022-03-11T17:30:00+01:00";66854.99199206349;63764.133769841275;0;3090.8582222222226;0;25.086614126984127
"2022-03-11T18:00:00+01:00";46755.46483333334;45738.11055555556;0;1017.3542777777777;0;0
"2022-03-11T18:30:00+01:00";33344.764940999994;32969.395;0;375.369941;0;0
"2022-03-11T19:00:00+01:00";27080.52955665025;27080.52955665025;0;0;0;0
"2022-03-11T19:30:00+01:00";25333.340436507937;25333.340436507937;0;0;0;0
"2022-03-11T20:00:00+01:00";25012.33051587302;25012.33051587302;0;0;0;0
"2022-03-11T20:30:00+01:00";25462.691626984124;25458.317976190476;0;0;0;0
"2022-03-11T21:00:00+01:00";26611.993253968245;26611.993253968245;0;0;0;0
"2022-03-11T21:30:00+01:00";28670.850873015883;28670.850873015883;0;0;0;0
"2022-03-11T22:00:00+01:00";28012.433333333338;28012.433333333338;0;0;0;0
"2022-03-11T22:30:00+01:00";28315.179801587296;28315.179801587296;0;0;0;0
"2022-03-11T23:00:00+01:00";28018.838095238094;28018.838095238094;0;0;0;0
"2022-03-11T23:30:00+01:00";27917.280198412704;27917.280198412704;0;0;0;0
"2022-03-12T00:00:00+01:00";28261.652738095243;28261.652738095243;0;0;0;0
"2022-03-12T00:30:00+01:00";26162.477103174606;26162.477103174606;0;0;0;0
"2022-03-12T01:00:00+01:00";56626.56756978653;56626.56756978653;0;0;29613.420631444988;0
"2022-03-12T01:30:00+01:00";60255.21115079364;60255.21115079364;0;0;33812.36385567461;0
"2022-03-12T02:00:00+01:00";59046.50956349206;59046.50956349206;0;0;33123.6745309127;0
"2022-03-12T02:30:00+01:00";38989.798531746026;38989.798531746026;0;0;13617.83195123016;0
"2022-03-12T03:00:00+01:00";28554.35321428571;28554.35321428571;0;0;382.6614816666667;3.680430158730159
"2022-03-12T03:30:00+01:00";28098.630436507934;28098.630436507934;0;0;0;0
"2022-03-12T04:00:00+01:00";27857.486658456488;27857.486658456488;0;0;0;0
"2022-03-12T04:30:00+01:00";27920.851746031745;27920.851746031745;0;0;0;0
"2022-03-12T05:00:00+01:00";28334.513492063492;28334.513492063492;0;0;0;0
"2022-03-12T05:30:00+01:00";28821.606150793654;28821.606150793654;0;0;0;0
"2022-03-12T06:00:00+01:00";28242.917499999992;28242.917499999992;0;0;0;0
"2022-03-12T06:30:00+01:00";28417.667658730155;28417.667658730155;0;0;0;0
"2022-03-12T07:00:00+01:00";32020.48711309524;32020.39696223317;0;0.09015086206896551;0;0
"2022-03-12T07:30:00+01:00";34266.805796666675;33399.096388888895;0;866.9202411111112;0;0
"2022-03-12T08:00:00+01:00";36841.09573809523;31924.908849206357;0;4916.186888888889;0;0
"2022-03-12T08:30:00+01:00";39046.269285714276;28453.729841269847;0;10592.539444444446;0;0
"2022-03-12T09:00:00+01:00";56260.6815079365;40261.03317460317;0;15999.648333333336;0;0
"2022-03-12T09:30:00+01:00";88412.49952380951;67990.60603174604;0;20309.852222222216;0;121.88129452380954
"2022-03-12T10:00:00+01:00";92227.25061576354;67717.38337438424;0;23750.0051724138;0;900.850666502463
"2022-03-12T10:30:00+01:00";91453.42126984129;66371.26293650792;0;24484.941666666662;0;437.92474999999996
"2022-03-12T11:00:00+01:00";87340.36206349205;61340.66563492063;0;24592.625;0;1720.0266065476192
"2022-03-12T11:30:00+01:00";86196.29253968254;61120.51142857144;0;24059.775555555552;0;949.1075468253966
"2022-03-12T12:00:00+01:00";93520.06630952381;72128.58615079364;0;15340.283333333333;0;6426.382020912698
"2022-03-12T12:30:00+01:00";87698.08715106732;66002.81293103448;0;19921.379310344833;0;1879.551037151068
"2022-03-12T13:00:00+01:00";88855.84547619047;63883.36130952381;0;21456.842499999995;0;3728.565397738095
"2022-03-12T13:30:00+01:00";84274.6238888889;62395.9590873016;0;20158.015595238096;0;1912.7573891666664
"2022-03-12T14:00:00+01:00";86058.60182539679;68777.48801587301;0;11270.498333333335;0;6228.032669920635
"2022-03-12T14:30:00+01:00";88909.78873015872;67274.8865079365;0;18857.018888888888;0;2897.3291202380947
"2022-03-12T15:00:00+01:00";82885.45615079366;63584.18654761904;0;18581.07277777778;0;652.3398590873016
"2022-03-12T15:30:00+01:00";76171.12270114943;60469.50069786534;0;15670.75459770115;0;59.89977754515599
"2022-03-12T16:00:00+01:00";69244.54773809524;54883.29027777778;0;13833.398333333336;0;593.8850347619046
"2022-03-12T16:30:00+01:00";65354.66257936508;55659.9213095238;0;9694.741269841268;0;0
"2022-03-12T17:00:00+01:00";61691.42483730158;58715.16321428572;0;2961.642575396826;0;44.143889880952415
"2022-03-12T17:30:00+01:00";53866.13056349207;51529.65817460318;0;2336.472388888889;0;0
"2022-03-12T18:00:00+01:00";47792.92891625616;46169.59236453203;0;1622.8025862068969;0;0
"2022-03-12T18:30:00+01:00";47642.52900960591;47333.599302134644;0;317.8768626436782;0;0
"2022-03-12T19:00:00+01:00";29823.092270603178;29822.87317460318;0;0.21909599999999999;0;0
"2022-03-12T19:30:00+01:00";27926.613214285713;27926.613214285713;0;0;0;0
"2022-03-12T20:00:00+01:00";28831.437698412698;28831.437698412698;0;0;0;0
"2022-03-12T20:30:00+01:00";25440.151746031755;25440.151746031755;0;0;0;0
"2022-03-12T21:00:00+01:00";24917.705459770114;24917.705459770114;0;0;0;0
"2022-03-12T21:30:00+01:00";25468.09778325123;25468.09778325123;0;0;0;0
"2022-03-12T22:00:00+01:00";27247.4821031746;27247.4821031746;0;0;0;0
"2022-03-12T22:30:00+01:00";28598.09448412699;28598.09448412699;0;0;0;0
"2022-03-12T23:00:00+01:00";29321.5146031746;29320.347936507937;0;0;0;0
"2022-03-12T23:30:00+01:00";28342.417579365076;28342.417579365076;0;0;0;0
"2022-03-13T00:00:00+01:00";28276.821230158734;28276.821230158734;0;0;0;0
"2022-03-13T00:30:00+01:00";28172.53813628899;28172.53813628899;0;0;0;0
"2022-03-13T01:00:00+01:00";58839.51075396826;58839.51075396826;0;0;29727.19356464286;0
"2022-03-13T01:30:00+01:00";36950.86547619047;36950.86547619047;0;0;7845.743700912701;0
"2022-03-13T02:00:00+01:00";28614.782738095244;28614.782738095244;0;0;110.53558880952382;3.449114285714287
"2022-03-13T02:30:00+01:00";28653.241428571426;28653.241428571426;0;0;0;0
"2022-03-13T03:00:00+01:00";28692.588253968253;28692.588253968253;0;0;0;0
"2022-03-13T03:30:00+01:00";28639.7513546798;28639.7513546798;0;0;0;0
"2022-03-13T04:00:00+01:00";27981.146587301584;27981.146587301584;0;0;0;0
"2022-03-13T04:30:00+01:00";26130.544206349205;26130.544206349205;0;0;0;0
"2022-03-13T05:00:00+01:00";25482.93476190476;25482.93476190476;0;0;0;0
"2022-03-13T05:30:00+01:00";26583.864325396833;26583.864325396833;0;0;0;0
"2022-03-13T06:00:00+01:00";25784.297341269845;25784.297341269845;0;0;0;0
"2022-03-13T06:30:00+01:00";25538.297947454845;25538.297947454845;0;0;0;0
"2022-03-13T07:00:00+01:00";32574.98323469841;32574.88257936508;0;0.10065533333333335;0;0
"2022-03-13T07:30:00+01:00";30320.297674912694;29893.59158730159;0;426.7060876111112;0;0
"2022-03-13T08:00:00+01:00";30057.379841269834;27881.08373015873;0;2176.2961111111113;0;0
"2022-03-13T08:30:00+01:00";30518.692674603175;22979.38400793651;0;7539.308666666667;0;0
"2022-03-13T09:00:00+01:00";39788.997413793106;27749.11982758621;0;12039.877586206894;0;0
"2022-03-13T09:30:00+01:00";60799.53718253967;46342.89107142856;0;14456.646111111111;0;0
"2022-03-13T10:00:00+01:00";59283.21134920636;47382.747460317456;0;11900.463888888891;0;0
"2022-03-13T10:30:00+01:00";71694.1211904762;56078.06952380951;0;15435.568333333335;0;240.79782714285713
"2022-03-13T11:00:00+01:00";84963.24111111113;70586.30444444444;0;13976.73666666667;0;488.333824920635
"2022-03-13T11:30:00+01:00";94065.18948412701;75061.26615079366;0;7213.448333333332;0;12268.470060119047
"2022-03-13T12:00:00+01:00";88853.98628899833;70274.8974958949;0;10975.838793103449;0;7753.517270484402
"2022-03-13T12:30:00+01:00";84849.09599206348;68051.38670634922;0;12680.658888888891;0;4277.163503690476
"2022-03-13T13:00:00+01:00";80910.11988095238;63251.17210317461;0;16810.75888888889;0;1237.2093578174606
"2022-03-13T13:30:00+01:00";87054.65055555555;66745.17559523809;0;17608.89361111111;0;2705.0640923809524
"2022-03-13T14:00:00+01:00";82905.70781746031;64457.275039682536;0;16684.225000000002;0;1899.980309007937
